Date,AAPL,MSFT,NVDA,SPY
2025-06-12,198.41285705566406,476.104248046875,144.9759063720703,596.9073486328125
2025-06-13,195.6737060546875,472.2168273925781,141.9464111328125,590.2338256835938
2025-06-16,197.6359405517578,476.3727111816406,144.66595458984375,595.8494262695312
2025-06-17,194.86691284179688,475.279052734375,144.09603881835938,590.7578125
2025-06-18,195.80320739746094,477.4663391113281,145.455810546875,590.6688232421875
2025-06-20,200.2057342529297,474.64276123046875,143.8260955810547,589.2816162109375
2025-06-23,200.70376586914062,483.1930847167969,144.1460418701172,595.1022338867188
2025-06-24,199.5084991455078,487.2793273925781,147.87539672851562,601.676513671875
2025-06-25,200.76351928710938,489.4268798828125,154.28436279296875,602.0136108398438
2025-06-26,200.2057342529297,494.57696533203125,154.99423217773438,606.7236328125
2025-06-27,200.28541564941406,493.07568359375,157.72378540039062,609.7380981445312
2025-06-30,204.3592529296875,494.5372009277344,157.96376037597656,612.6533813476562
2025-07-01,206.99879455566406,489.2080993652344,153.2745361328125,612.455078125
2025-07-02,211.60055541992188,488.2536926269531,157.22386169433594,615.2315063476562
2025-07-03,212.70614624023438,495.9589538574219,159.3135223388672,620.0803833007812
2025-07-07,209.120361328125,494.84539794921875,158.21371459960938,615.4595336914062
2025-07-08,209.18014526367188,493.7517395019531,159.97341918945312,615.1224365234375
2025-07-09,210.3056640625,500.6019592285156,162.85293579101562,618.8110961914062
2025-07-10,211.5706787109375,498.58367919921875,164.07273864746094,620.5563354492188
2025-07-11,210.3256072998047,500.41302490234375,164.89259338378906,618.3748168945312
2025-07-14,207.79563903808594,500.1147766113281,164.04273986816406,619.5548095703125
2025-07-15,208.28369140625,502.89862060546875,170.671630859375,616.9072875976562
2025-07-16,209.3295440673828,502.69976806640625,171.34152221679688,618.9697265625
2025-07-17,209.1901092529297,508.7446594238281,172.97125244140625,622.7576293945312
2025-07-18,210.34552001953125,507.1041564941406,172.38136291503906,622.3014526367188
2025-07-21,211.64036560058594,507.1141357421875,171.35153198242188,623.4815063476562
2025-07-22,213.5528106689453,502.3517761230469,167.00225830078125,623.5707397460938
2025-07-23,213.30377197265625,502.94830322265625,170.75161743164062,628.8757934570312
2025-07-24,212.91531372070312,507.9294128417969,173.7111358642578,629.0839233398438
2025-07-25,213.03485107421875,510.74310302734375,173.47117614746094,631.7413940429688
2025-07-28,213.2041778564453,509.5400390625,176.7206268310547,631.5828247070312
2025-07-29,210.43515014648438,509.6096496582031,175.4808349609375,629.9169311523438
2025-07-30,208.2239227294922,510.2757568359375,179.24021911621094,629.1236572265625
2025-07-31,206.74978637695312,530.4187622070312,177.84043884277344,626.763671875
2025-08-01,201.58029174804688,521.0829467773438,173.69113159179688,616.4907836914062
2025-08-04,202.54647827148438,532.54638671875,179.9700927734375,625.8612670898438
2025-08-05,202.11814880371094,524.701904296875,178.23037719726562,622.688232421875
2025-08-06,212.40733337402344,521.908203125,179.3901824951172,627.457763671875
2025-08-07,219.16053771972656,517.8318481445312,180.73995971679688,626.9321899414062
2025-08-08,228.4437255859375,519.0249633789062,182.6696319580078,631.82080078125
2025-08-11,226.53909301757812,518.7565307617188,182.0297393798828,630.5713500976562
2025-08-12,229.00210571289062,526.183349609375,183.1295623779297,637.284423828125
2025-08-13,232.6717529296875,517.5733642578125,181.559814453125,639.4658813476562
2025-08-14,232.12330627441406,519.4623413085938,181.98974609375,639.5254516601562
2025-08-15,230.93666076660156,517.1657104492188,180.42001342773438,638.0281372070312
2025-08-18,230.23863220214844,514.1134033203125,181.97975158691406,637.8892822265625
2025-08-19,229.90957641601562,506.8258056640625,175.61080932617188,634.4286499023438
2025-08-20,225.3723907470703,502.7991943359375,175.370849609375,632.7429809570312
2025-08-21,224.26551818847656,502.15185546875,174.95091247558594,630.2044677734375
2025-08-22,227.11744689941406,505.1295166015625,177.96043395996094,639.88232421875
2025-08-25,226.5191650390625,502.17181396484375,179.78012084960938,637.0662841796875
2025-08-26,228.6630859375,499.96099853515625,181.7397918701172,639.7335815429688
2025-08-27,229.8397674560547,504.6415100097656,181.56982421875,641.1912841796875
2025-08-28,231.90391540527344,507.5295104980469,180.1400604248047,643.4619750976562
2025-08-29,231.485107421875,504.59173583984375,174.1510467529297,639.6245727539062
2025-09-02,229.07192993164062,503.0282287597656,170.75161743164062,634.884765625
2025-09-03,237.79725646972656,503.2572937011719,170.59165954589844,638.3255615234375
2025-09-04,239.1035614013672,505.866455078125,171.63148498535156,643.6602783203125
2025-09-05,239.0137939453125,492.9501647949219,166.9922637939453,641.796142578125
2025-09-08,237.2089080810547,496.13690185546875,168.2820281982422,643.3727416992188
2025-09-09,233.68887329101562,496.3460388183594,170.7316131591797,644.8601684570312
2025-09-10,226.15020751953125,498.29791259765625,177.300537109375,646.724365234375
2025-09-11,229.3810577392578,498.9352722167969,177.1505584716797,652.0988159179688
2025-09-12,233.40966796875,507.7884521484375,177.80047607421875,651.8805541992188
2025-09-15,236.03224182128906,513.225830078125,177.73048400878906,655.3511352539062
2025-09-16,237.4781494140625,506.9320068359375,174.86080932617188,654.4488525390625
2025-09-17,238.3157958984375,507.9079284667969,170.27130126953125,653.6356811523438
2025-09-18,237.2089080810547,506.3444519042969,176.2206573486328,656.6898803710938
2025-09-19,244.80740356445312,515.78515625,176.6505889892578,659.9423217773438
2025-09-22,255.35755920410156,512.319580078125,183.58984375,663.0645751953125
2025-09-23,253.71221923828125,507.1212463378906,178.410400390625,659.4551391601562
2025-09-24,251.59820556640625,508.0373840332031,176.9505615234375,657.3569946289062
2025-09-25,256.1453552246094,504.9303283691406,177.67050170898438,654.3242797851562
2025-09-26,254.73931884765625,509.34197998046875,178.17044067382812,658.072998046875
2025-09-29,253.71221923828125,512.4689331054688,181.83004760742188,659.9224243164062
2025-09-30,253.9116668701172,515.8051147460938,186.55950927734375,662.4082641601562
2025-10-01,254.72935485839844,517.557861328125,187.21945190429688,664.6654052734375
2025-10-02,256.40460205078125,513.604248046875,188.8692626953125,665.4309692382812
2025-10-03,257.2920837402344,515.20751953125,187.59939575195312,665.421142578125
2025-10-06,255.96585083007812,526.3811645507812,185.51962280273438,667.8074951171875
2025-10-07,255.75643920898438,521.8101196289062,185.01968383789062,665.3316040039062
2025-10-08,257.3320007324219,522.676513671875,189.0892333984375,669.2990112304688
2025-10-09,253.3233184814453,520.2366943359375,192.54885864257812,667.3600463867188
2025-10-10,244.57806396484375,508.84405517578125,183.139892578125,649.32275390625
2025-10-13,246.96131896972656,511.9212341308594,188.29933166503906,659.2860107421875
2025-10-14,247.07101440429688,511.4432373046875,180.01022338867188,658.4805908203125
2025-10-15,248.63658142089844,511.3038024902344,179.8102569580078,661.4039306640625
2025-10-16,246.75192260742188,509.4913330078125,181.7900390625,656.8995971679688
2025-10-17,251.5782470703125,511.4532470703125,183.19989013671875,660.62841796875
2025-10-20,261.50018310546875,514.6498413085938,182.6199493408203,667.499267578125
2025-10-21,262.0287170410156,515.5162963867188,181.14010620117188,667.4893188476562
2025-10-22,257.72088623046875,518.3843994140625,180.2602081298828,664.0191040039062
2025-10-23,258.8476867675781,518.404296875,182.13999938964844,667.9566650390625
2025-10-24,262.07855224609375,521.441650390625,186.23953247070312,673.4155883789062
2025-10-27,268.0516662597656,529.3189697265625,191.46897888183594,681.3603515625
2025-10-28,268.2411193847656,539.8252563476562,201.0079345703125,683.1700439453125
2025-10-29,268.93914794921875,539.307373046875,207.01727294921875,683.4982299804688
2025-10-30,270.63433837890625,523.582763671875,202.8677215576172,675.9810180664062
2025-10-31,269.6072692871094,515.6656494140625,202.4677734375,678.1983032226562
2025-11-03,268.29095458984375,514.888916015625,206.85728454589844,679.4711303710938
2025-11-04,269.2781982421875,512.2001342773438,198.66818237304688,671.4169921875
2025-11-05,269.3779296875,505.0597839355469,195.18858337402344,673.7437133789062
2025-11-06,269.0089416503906,495.04144287109375,188.05935668945312,666.514892578125
2025-11-07,267.7126159667969,494.7626037597656,188.1293487548828,667.1710815429688
2025-11-10,268.93035888671875,503.9045715332031,199.0281524658203,677.5818481445312
2025-11-11,274.73956298828125,506.573486328125,193.1387939453125,679.1329956054688
2025-11-12,272.9628601074219,509.0233154296875,193.7787322998047,679.5109252929688
2025-11-13,272.44384765625,501.205810546875,186.8394775390625,668.235107421875
2025-11-14,271.9048156738281,508.0672607421875,190.1491241455078,668.1256713867188
2025-11-17,266.9639892578125,505.3883972167969,186.5795135498047,661.901123046875
2025-11-18,266.9440612792969,491.74517822265625,181.340087890625,656.3427734375
2025-11-19,268.06195068359375,485.1027526855469,186.49951171875,658.8783569335938
2025-11-20,265.7562561035156,477.3404846191406,180.6201629638672,648.8355712890625
2025-11-21,270.98651123046875,471.04486083984375,178.86036682128906,655.2987670898438
2025-11-24,275.4083251953125,472.92059326171875,182.52996826171875,664.9437866210938
2025-11-25,276.4563903808594,475.90374755859375,177.80047607421875,671.1982421875
2025-11-26,277.0352783203125,484.3943786621094,180.24020385742188,675.8318481445312
2025-11-28,278.3328857421875,490.88958740234375,176.98056030273438,679.5208129882812
2025-12-01,282.57501220703125,485.6315612792969,179.90025329589844,676.41845703125
2025-12-02,285.6592712402344,488.8841552734375,181.44007873535156,677.67138671875
2025-12-03,283.623046875,476.64208984375,179.57028198242188,680.0180053710938
2025-12-04,280.179443359375,479.7449951171875,183.37008666992188,680.51513671875
2025-12-05,278.26300048828125,482.0597229003906,182.40013122558594,681.8078002929688
2025-12-08,277.3746643066406,489.9018249511719,185.5399627685547,679.7594604492188
2025-12-09,276.66595458984375,490.8995361328125,184.95999145507812,679.1727905273438
2025-12-10,278.26300048828125,477.4701843261719,183.77005004882812,683.6771850585938
2025-12-11,277.514404296875,482.3690185546875,180.92019653320312,685.26806640625
2025-12-12,277.7639465332031,477.4402770996094,175.01052856445312,677.9000854492188
2025-12-15,273.6016540527344,473.73870849609375,176.28045654296875,676.8758544921875
2025-12-16,274.1007385253906,475.3051452636719,177.71038818359375,675.0264282226562
2025-12-17,271.33587646484375,475.0357360839844,170.93075561523438,667.5986938476562
2025-12-18,271.68524169921875,482.87786865234375,174.1305694580078,672.6399536132812
2025-12-19,273.1625061035156,484.8134460449219,180.98020935058594,678.7363891601562
2025-12-22,270.4674987792969,483.81573486328125,183.6800537109375,682.96484375
2025-12-23,271.85491943359375,485.7413330078125,189.19976806640625,686.0863037109375
2025-12-24,273.3022155761719,486.90863037109375,188.59979248046875,688.4996948242188
2025-12-26,272.8929748535156,486.599365234375,190.51968383789062,688.4298706054688
2025-12-29,273.2523498535156,485.9907531738281,188.20980834960938,685.9765625
2025-12-30,272.5735778808594,486.3699035644531,187.52984619140625,685.138916015625
2025-12-31,271.3558349609375,482.5186767578125,186.4899139404297,680.062744140625
2026-01-02,270.5074157714844,471.8630065917969,188.83978271484375,681.309326171875
2026-01-05,266.7643737792969,471.773193359375,188.1098175048828,685.846923828125
2026-01-06,261.8734436035156,477.4203186035156,187.22987365722656,689.92578125
2026-01-07,259.8471984863281,482.3690185546875,189.09976196289062,687.701904296875
2026-01-08,258.55963134765625,477.0212097167969,185.0299835205078,687.632080078125
2026-01-09,258.8890075683594,478.1885681152344,184.84999084472656,692.1796264648438
2026-01-12,259.76739501953125,476.09332275390625,184.92999267578125,693.2666625976562
2026-01-13,260.5658874511719,469.5981750488281,185.79994201660156,691.8804931640625
2026-01-14,259.4779052734375,458.3338928222656,183.1300811767578,688.479736328125
2026-01-15,257.73114013671875,455.6200866699219,187.03988647460938,690.3546142578125
2026-01-16,255.05613708496094,458.8127746582031,186.21990966796875,689.7761840820312
2026-01-20,246.2425079345703,453.48492431640625,178.06036376953125,675.7345581054688
2026-01-21,247.1907501220703,443.0986328125,183.31008911132812,683.5332641601562
2026-01-22,247.8894500732422,450.1126403808594,184.82998657226562,687.103515625
2026-01-23,247.58001708984375,464.888916015625,187.6598358154297,687.352783203125
2026-01-26,254.9363555908203,469.20904541015625,186.4599151611328,690.84326171875
2026-01-27,257.791015625,479.485595703125,188.50979614257812,693.5957641601562
2026-01-28,255.96446228027344,480.533203125,191.5096435546875,693.5259399414062
2026-01-29,257.801025390625,432.5128173828125,192.49957275390625,692.1497192382812
2026-01-30,258.9988098144531,429.31011962890625,191.11965942382812,690.0853271484375
2026-02-02,269.5093078613281,422.4058837890625,185.59996032714844,693.5159912109375
2026-02-03,268.98028564453125,410.2735595703125,180.33023071289062,687.6520385742188
2026-02-04,275.97723388671875,413.2467956542969,174.18057250976562,684.3211059570312
2026-02-05,275.3983459472656,392.7735290527344,171.87069702148438,675.7744750976562
2026-02-06,277.6042175292969,400.22650146484375,185.39996337890625,688.739013671875
2026-02-09,274.3672180175781,412.65814208984375,190.0297088623047,692.0599975585938
2026-02-10,273.4280700683594,412.328857421875,188.52978515625,690.2349243164062
2026-02-11,275.24639892578125,403.4491271972656,190.0397186279297,690.075439453125
2026-02-12,261.4891052246094,400.9248962402344,186.9298858642578,679.41455078125
2026-02-13,255.5445556640625,400.4060974121094,182.80010986328125,679.8931884765625
2026-02-17,263.6371154785156,395.95623779296875,184.95999145507812,680.9901733398438
2026-02-18,264.106689453125,398.69000244140625,187.96981811523438,684.4208374023438
2026-02-19,260.3401184082031,398.4599914550781,187.88983154296875,682.61572265625
2026-02-20,264.3364562988281,397.2300109863281,189.8097381591797,687.5523071289062
2026-02-23,265.9349670410156,384.4700012207031,191.53964233398438,680.531494140625
2026-02-24,271.8895263671875,389.0,192.83956909179688,685.4779052734375
2026-02-25,273.97760009765625,400.6000061035156,195.54940795898438,691.26220703125
2026-02-26,272.6987609863281,401.7200012207031,184.87998962402344,687.422607421875
2026-02-27,263.93682861328125,392.739990234375,177.180419921875,684.1216430664062
2026-03-02,264.476318359375,398.54998779296875,182.47012329101562,684.5106201171875
2026-03-03,263.5072326660156,403.92999267578125,180.04025268554688,678.4771118164062
2026-03-04,262.2783508300781,405.20001220703125,183.03009033203125,683.2639770507812
2026-03-05,260.0504150390625,410.67999267578125,183.330078125,679.4544067382812
2026-03-06,257.2229919433594,408.9599914550781,177.8103790283203,670.5487060546875
2026-03-09,259.6407775878906,409.4100036621094,182.64010620117188,676.4227294921875
2026-03-10,260.58990478515625,405.760009765625,184.760009765625,675.3356323242188
2026-03-11,260.5699157714844,404.8800048828125,186.02999877929688,674.4879760742188
2026-03-12,255.52456665039062,401.8599853515625,183.13999938964844,664.2459106445312
2026-03-13,249.8897705078125,395.54998779296875,180.25,660.4862060546875
2026-03-16,252.58729553222656,399.95001220703125,183.22000122070312,667.2078857421875
2026-03-17,253.99598693847656,399.4100036621094,181.92999267578125,668.9630126953125
2026-03-18,249.70994567871094,391.7900085449219,180.39999389648438,659.6285400390625
2026-03-19,248.73085021972656,389.0199890136719,178.55999755859375,658.0029907226562
2026-03-20,247.76173400878906,381.8699951171875,172.6999969482422,648.5700073242188
2026-03-23,251.25851440429688,383.0,175.63999938964844,655.3800048828125
2026-03-24,251.4083709716797,372.739990234375,175.1999969482422,653.1799926757812
2026-03-25,252.38746643066406,371.0400085449219,178.67999267578125,656.8200073242188
2026-03-26,252.6572265625,365.9700012207031,171.24000549316406,645.0900268554688
2026-03-27,248.57098388671875,356.7699890136719,167.52000427246094,634.0900268554688
2026-03-30,246.40298461914062,358.9599914550781,165.1699981689453,631.969970703125
2026-03-31,253.55638122558594,370.1700134277344,174.39999389648438,650.3400268554688
2026-04-01,255.3946990966797,369.3699951171875,175.75,655.239990234375
2026-04-02,255.68443298339844,373.4599914550781,177.38999938964844,655.8300170898438
2026-04-06,258.6217041015625,372.8800048828125,177.63999938964844,658.9299926757812
2026-04-07,253.26666259765625,372.2900085449219,178.10000610351562,659.219970703125
2026-04-08,258.66168212890625,374.3299865722656,182.0800018310547,676.010009765625
2026-04-09,260.2502136230469,373.07000732421875,183.91000366210938,679.9099731445312
2026-04-10,260.240234375,370.8699951171875,188.6300048828125,679.4600219726562
2026-04-13,258.96142578125,384.3699951171875,189.30999755859375,686.0999755859375
2026-04-14,258.59173583984375,393.1099853515625,196.50999450683594,694.4600219726562
2026-04-15,266.18475341796875,411.2200012207031,198.8699951171875,699.9400024414062
2026-04-16,263.15753173828125,420.260009765625,198.35000610351562,701.6599731445312
2026-04-17,269.98126220703125,422.7900085449219,201.67999267578125,710.1400146484375
2026-04-20,272.79864501953125,418.07000732421875,202.05999755859375,708.719970703125
2026-04-21,265.9250183105469,424.1600036621094,199.8800048828125,704.0800170898438
2026-04-22,272.9185791015625,432.9200134277344,202.5,711.2100219726562
2026-04-23,273.1783142089844,415.75,199.63999938964844,708.4500122070312
2026-04-24,270.81048583984375,424.6199951171875,208.27000427246094,713.9400024414062
2026-04-27,267.3636474609375,424.82000732421875,216.61000061035156,715.1699829101562
2026-04-28,270.4608154296875,429.25,213.1699981689453,711.6900024414062
2026-04-29,269.92132568359375,424.4599914550781,209.25,711.5800170898438
2026-04-30,271.1002502441406,407.7799987792969,199.57000732421875,718.6599731445312
2026-05-01,279.88214111328125,414.44000244140625,198.4499969482422,720.6500244140625
2026-05-04,276.5751647949219,413.6199951171875,198.47999572753906,718.010009765625
2026-05-05,283.9184265136719,411.3800048828125,196.5,723.77001953125
2026-05-06,287.245361328125,413.9599914550781,207.8300018310547,733.8300170898438
2026-05-07,287.1754150390625,420.7699890136719,211.5,731.5800170898438
2026-05-08,293.0500183105469,415.1199951171875,215.1999969482422,737.6199951171875
2026-05-11,292.67999267578125,412.6600036621094,219.44000244140625,739.2999877929688
2026-05-12,294.79998779296875,407.7699890136719,220.77999877929688,738.1799926757812
2026-05-13,298.8699951171875,405.2099914550781,225.8300018310547,742.3099975585938
2026-05-14,298.2099914550781,409.42999267578125,235.74000549316406,748.1699829101562
2026-05-15,300.2300109863281,421.9200134277344,225.32000732421875,739.1699829101562
2026-05-18,296.2650146484375,417.69500732421875,222.87930297851562,736.7799072265625
